tamanho_janela_meses,indicador,n_janelas,n_nao_recuperado,mediana,min,max,p10,p25,p75,p90
60,pct_meses_positivos,187,,0.7333333333333333,0.6333333333333333,0.7833333333333333,0.6666666666666666,0.7,0.75,0.7666666666666667
60,pct_meses_negativos,187,,0.26666666666666666,0.21666666666666667,0.36666666666666664,0.23333333333333334,0.25,0.3,0.3333333333333333
72,cagr_nominal,175,,0.1323139307900303,0.09205321179990733,0.1753463650024063,0.10705221759985081,0.12522215666197878,0.1399748188093375,0.15533578565347708
72,volatilidade_nominal,175,,0.06355654083673079,0.05267723017630456,0.07127429122657482,0.05811835718776298,0.0598184819061882,0.0663932710227321,0.06941776779189744
72,drawdown_maximo_nominal,175,,-0.06553572638948565,-0.14774640698307506,-0.030839595990960398,-0.14774640698307476,-0.06553572638948577,-0.030839595990960637,-0.03083959599096054
72,tempo_recuperacao_nominal,175,0.0,2.0,2.0,10.0,2.0,2.0,3.0,10.0
72,ulcer_index_nominal,175,,1.1521439398337807,0.7453464086804485,3.8201527859762807,0.8404558819473266,0.8702096631010985,1.552645383971167,3.8149636746232765
72,sharpe_nominal,175,,0.5983534393457712,-0.18267705919258767,1.4452552910756375,0.02620124797174715,0.40087413347939305,0.8619406238255678,1.1405878131665863
72,sortino_nominal,175,,1.388051685158817,-0.2271381945888691,2.6094248760012517,0.032928109113081944,0.9221704798027526,1.7848220212771695,2.0926803703565438
72,calmar_nominal,175,,2.39432275767441,0.6230487338379244,5.016571907173496,0.7276939680232526,1.9392427359892412,4.200595408413022,4.496270270793081
72,pior_mes_nominal,175,,-0.0508160190576914,-0.0731842782636079,-0.0194256609052902,-0.0731842782636079,-0.0508160190576914,-0.0200455075958645,-0.0200455075958645
72,melhor_mes_nominal,175,,0.0609590735406387,0.0355960029533635,0.0705571412664368,0.0373008050154486,0.0609590735406387,0.0705571412664368,0.0705571412664368
72,var5_nominal,175,,-0.016897060189348816,-0.01813935421120063,-0.013671244827177355,-0.01813935421120063,-0.01742110219038715,-0.016341348234155315,-0.015594632382187293
72,cvar5_nominal,175,,-0.026927058311024148,-0.0388954581339087,-0.016942443563769123,-0.0388954581339087,-0.027304499776736376,-0.018981338458476226,-0.018937922040971125
72,skewness_nominal,175,,-0.1649717488819666,-1.34572987743453,0.45161230658781226,-1.1089819190944195,-0.3663762545937216,0.3091594498982627,0.39027895678451674
72,curtose_nominal,175,,0.7995521481665753,-1.0280319170641392,4.28685757383308,0.46343130467484017,0.5869518268482883,1.0885569589574637,2.6279235663288856
72,cagr_real,175,,0.06799986468311636,0.03347777516886463,0.11714317740344371,0.04907310044154461,0.058687600271788654,0.07836722352875003,0.09920825794804577
72,volatilidade_real,175,,0.06690981723099701,0.05418321428262928,0.07351230006735338,0.0590240925488378,0.06066174025650194,0.06928951959351692,0.0703223599752026
72,drawdown_maximo_real,175,,-0.06851812051390795,-0.17084785563116747,-0.04401018527459283,-0.17084785563116686,-0.12300150202307511,-0.061570012495274634,-0.061570012495274405
72,tempo_recuperacao_real,175,0.0,7.0,2.0,24.0,2.0,7.0,20.0,20.0
72,ulcer_index_real,175,,1.8626269612426576,1.298157712299048,5.384484411105819,1.561546407339058,1.7707188767936475,4.955243361276602,5.361252353320249
72,sharpe_real,175,,0.5507054786144704,-0.17257297036102515,1.3215008315150452,0.02449915114755013,0.3720280570660325,0.7789906570109344,1.018599985814924
72,sortino_real,175,,1.1460211783468264,-0.2156236866308443,2.39971979745102,0.0313590825130728,0.7468398402542121,1.5509164117792604,1.9416936272829544
72,calmar_real,175,,0.8889017237507905,0.19595080690469865,1.7740504700302089,0.3015520653394714,0.5388913618542248,1.2247561809604157,1.4748211665905029
72,pior_mes_real,175,,-0.0514797480893852,-0.0773372360660121,-0.022942263993821,-0.0773372360660121,-0.0514797480893852,-0.028912440629414,-0.028912440629414
72,melhor_mes_real,175,,0.0576548940791639,0.0351929479985795,0.0642582105176887,0.0351929479985795,0.0576548940791639,0.0642582105176887,0.0642582105176887
72,var5_real,175,,-0.02257364424142854,-0.0248904880510516,-0.01742379983937413,-0.023759168368394014,-0.023610497053159926,-0.021162724586971004,-0.020756760380837198
72,cvar5_real,175,,-0.0326153054326916,-0.043860638004562774,-0.021207479627345552,-0.043860638004562774,-0.03296297215673269,-0.0265854180431941,-0.026131582279542424
72,skewness_real,175,,0.0013887011151411605,-1.148870812285905,0.35453300380632297,-1.0417334022163616,-0.17154083791801522,0.08907355221025552,0.1961833831215324
72,curtose_real,175,,0.2828161229123478,-1.048932011028636,3.737769899217703,-0.16468558841911327,0.07449380733698452,0.6128413888647022,2.5323423409201737
72,pct_meses_positivos,175,,0.7222222222222222,0.6527777777777778,0.7638888888888888,0.6861111111111111,0.7083333333333334,0.7361111111111112,0.75
72,pct_meses_negativos,175,,0.2777777777777778,0.2361111111111111,0.3472222222222222,0.25,0.2638888888888889,0.2916666666666667,0.31388888888888883
84,cagr_nominal,163,,0.1349121031011553,0.09752557106315418,0.1613684183823889,0.1105072285244491,0.12920424095878724,0.1407448016378946,0.15104678087005613
