Data,ret_vwra11,ret_divo11,ret_b5p211,ret_cdib11,ret_gold11,ret_carteira_nominal,ret_ipca,ret_carteira_real,cdi_nominal,cdi_real
2019-03-01,0.0550943923884768,-0.0182810254697458,0.0076781679010538,0.0045750858552332,0.0268463286619697,0.0175144505088755,0.0074996156787503,0.0099402865016262,0.004699999999999999,-0.0027787759272387413
2019-04-01,0.0461718125757022,0.0305191202568868,0.010889447226996,0.0050750858552332,0.0003268360078945,0.0245812428080428,0.00569969502479,0.0187745386387805,0.0052,-0.0004968630568965571
2019-05-01,-0.0604985203327734,0.030989748939149,0.0136876284047238,0.0052750858552332,-0.0031932815838134,-0.0063724647365417,0.0013001778382095,-0.0076626797283871,0.0054,0.0040944985854711735
2019-06-01,0.0349143445755861,0.0307070186263795,0.0169931845676878,0.0045750858552332,0.0287915878786939,0.0250813146117232,9.973627427473096e-05,0.0249790870163746,0.004699999999999999,0.004599804958316245
2019-07-01,-0.0153516252345484,0.0272333145301337,0.0095740805263213,0.0055750858552332,0.0209989461242166,0.0059995091451632,0.0019005536729015,0.0040911799651524,0.005699999999999999,0.003792238973389095
2019-08-01,0.0729942579026834,0.0218610787002631,0.0003313032088043,0.0048750858552332,0.1664563852657634,0.0349695879504292,0.0011006512026767,0.0338316998466277,0.005,0.003895061692986257
2019-09-01,0.0278493633475083,0.0184994573862895,0.0172278163316781,0.0044750858552332,0.0131646842810329,0.0198278155209949,-0.000399622939504,0.0202355250404981,0.0046,0.005001621702270809
2019-10-01,-0.0120774335111336,0.0147769782568678,0.0163538621805248,0.0046750858552332,-0.0491536034065261,0.0036497845926787,0.0010004131725529,0.0026467236029694,0.0048,0.0037957894696611927
2019-11-01,0.0799525107992351,0.02309161179428,-0.0029879195216208,0.0036750858552332,0.0375178934028253,0.0294685567528811,0.0051002566371174,0.0242446461980774,0.0038,-0.0012936586460218225
2019-12-01,-0.0120815066975566,0.0994371383117072,0.0121853011426971,0.0035750858552332,-0.0410530108352167,0.0192631998611541,0.0115005247387713,0.0076744153191492,0.0037,-0.007711834594238964
2020-01-01,0.0467025518386277,-0.0162455636660253,0.005398414531387,0.0036750858552332,0.1175084339236822,0.0189801946198838,0.0020995253982425,0.0168453020820789,0.0038,0.001696911892141273
2020-02-01,-0.0319631844108354,-0.0621741247213308,0.0062535359348996,0.0027750858552332,0.0775172435766538,-0.0155077494219626,0.0025002719725701,-0.0179631087372169,0.0029,0.0003987310912576536
2020-03-01,-0.0010730559871462,-0.255741957055238,-0.0177148376537705,0.0032750858552332,0.1515293983649328,-0.0508160190576914,0.0006997520931755,-0.0514797480893852,0.0034000000000000002,0.002698359723959598
2020-04-01,0.1544871693159015,0.0371861030786204,0.0047151907550715,0.0026750858552332,0.1031174307070772,0.0609590735406387,-0.0030999403569978,0.0642582105176887,0.0028000000000000004,0.0059182866927609545
2020-05-01,0.0436250956699757,0.0496017687809864,0.0210374392408789,0.0022750858552332,0.019002551214835,0.032486740007045,-0.003799764062034,0.0364249101335674,0.0024,0.006223411557613856
2020-06-01,0.0404903996666343,0.0890759782587258,0.0110023825387397,0.0019750858552332,0.0180957630701203,0.035366811013499,0.0025999454030292,0.0326818944691824,0.0021,-0.0004986489430021113
2020-07-01,-0.0012392067479072,0.0648582545747997,0.0097307501041683,0.0017750858552332,0.0128119984694576,0.0172215431484896,0.0035996890409466,0.0135729955442296,0.0019,-0.0016935926341018481
2020-08-01,0.1162872303243964,-0.0486925258334044,0.0040972186571974,0.0014750858552332,0.1204935168782874,0.032884981530193,0.0024005403554596,0.0304114372922457,0.0016,-0.000798623228171591
2020-09-01,-0.0026062874705664,-0.0466772718593344,-0.0014019317013124,0.0014750858552332,0.0058820773593895,-0.0103102551328306,0.0064004210950712,-0.0166044010690287,0.0016,-0.004769891779106916
2020-10-01,-0.0025857706097726,0.0060784278563388,0.0018429637936818,0.0014750858552332,0.0110580317365021,0.0018037957853954,0.0086001761951128,-0.0067384287353153,0.0016,-0.0069404867858744446
2020-11-01,0.0376030510836526,0.1435943354434452,0.0130318278678565,0.0013750858552332,-0.0932618547014574,0.0406181751186162,0.0089001346053416,0.0314382359812868,0.0015,-0.007334853422570231
2020-12-01,0.0194912415009151,0.0889881736071147,0.0181298675629824,0.0014750858552332,-0.0299755466950185,0.0294719311549012,0.013500360884495,0.0157588205064551,0.0016,-0.011741841782976103
2021-01-01,0.0485826779966216,-0.051207321150463,0.000892511517788,0.0013750858552332,0.0583630381296351,0.0076772499752525,0.0024997347403781,0.0051646050921052,0.0015,-0.0009972419001557098
2021-02-01,0.033062381860893,-0.0524688376905336,-0.0061330597936952,0.0011750858552332,-0.0224713989288198,-0.0040930925509962,0.0085998898553949,-0.0125847549003906,0.0013,-0.00723764688933437
