Data,ret_vwra11,ret_divo11,ret_b5p211,ret_cdib11,ret_gold11,ret_carteira_nominal,ret_ipca,ret_carteira_real
2013-02-01,-0.007511096197858946,-0.008559074654010512,-0.005207153100473816,0.004675085855233214,-0.033059693346842445,-0.007467235404929775,0.005999823858382047,-0.013386741174228667
2013-03-01,0.03680112497777599,-0.010428599283446971,0.00641317233208194,0.005275085855233215,-0.002996082050565785,0.011633836759709549,0.004700101771703213,0.006901298184183835
2013-04-01,0.02238111071846416,-0.0009934998853490251,0.009035746623566654,0.0058750858552332145,-0.07200130514063419,0.006823620923626055,0.0055004601870156655,0.0013159225569765454
2013-05-01,0.06200584503121975,-0.025128845155103052,-0.012060045068218672,0.005675085855233214,0.011671035292371679,0.009619272508438092,0.0036992704367089235,0.005898183097366783
2013-06-01,0.008585420264944688,-0.07306874185460255,-0.006499921119165197,0.005775085855233214,-0.013432355766557436,-0.015020954234669395,0.0026009907508337538,-0.017576229375463104
2013-07-01,0.08249631130716639,0.022237453112192274,0.008561713117110514,0.006975085855233215,-0.010622801547650162,0.03243868347681173,0.00029871471936959715,0.03213037094270277
2013-08-01,0.013942041956337414,0.012337816841799354,-0.004568060725663736,0.0068750858552332145,0.0885905165240668,0.009596231783960602,0.0023997654040994743,0.007179237893137458
2013-09-01,-0.011614879644871401,0.060931167314770995,0.01194076627490781,0.0068750858552332145,-0.06263780652047868,0.010689940046193632,0.003499778579959534,0.0071650852543374555
2013-10-01,0.026911140395442734,0.05850421373005599,0.004692443772132293,0.007875085855233215,-0.03619379926343269,0.02023522670308696,0.005699400105376062,0.014453450599839046
2013-11-01,0.0699314670464819,-0.03528666487218646,-0.00022374951176296065,0.006975085855233215,0.022206246395622298,0.015291673947344868,0.005401164800680869,0.00983737585844624
2013-12-01,0.02446024032004801,-0.02187066261546622,0.011532834170806305,0.007675085855233214,-0.035500589990011155,0.006185798034504784,0.009199573613781764,-0.0029863028662260316
2014-01-01,-0.006049804756919075,-0.07296966924962267,-0.008067928251070167,0.008275085855233214,0.053911607956417695,-0.016526711886845777,0.0054987825622019315,-0.02190504337849375
2014-02-01,0.006671985280485737,-0.02240974295630138,0.028501128438913614,0.007675085855233214,0.004476973632745906,0.009527701342849847,0.006899751588089753,0.0026099418046485745
2014-03-01,-0.025387131387788253,0.07072493792814738,0.008832128124578453,0.007475085855233214,-0.0037527634672515076,0.010247815538523468,0.00920048461753531,0.0010377828161518554
2014-04-01,-0.003165251395295665,0.02160399256670842,0.012996589204002262,0.008075085855233215,-0.040511659835400504,0.006948030077345527,0.0067002190653553395,0.00024616167484325935
2014-05-01,0.022590800423326174,-0.029038265676522013,0.014512935388578896,0.008475085855233214,-0.0060747714658324625,0.006894776866595046,0.00459931201426933,0.002284955628451657
2014-06-01,0.0021889495002420656,0.045381628410042785,0.010926780809537018,0.008075085855233215,-0.024411502255763717,0.013286902035869458,0.003999949271410674,0.009249953420015888
2014-07-01,0.016706483437990194,0.05895154291316129,0.008397938777817249,0.009275085855233215,0.05475776741180649,0.023363071788508202,0.00010105297196782992,0.02325966835792581
2014-08-01,0.009096420818449635,0.0777774307165946,0.013361061000056518,0.008475085855233214,-0.024792497270429092,0.022812966218116622,0.0025008083420903215,0.020261487778367115
2014-09-01,0.058826790459897804,-0.12988193495310607,-0.00013327765622572763,0.008875085855233214,0.04492702036402996,-0.005691555604179006,0.005699714258356803,-0.01132671084721959
2014-10-01,0.003607648890411319,-0.05662582200640842,0.00920593135075598,0.009275085855233215,-0.0153412816042503,-0.006863806981306751,0.004199196239765168,-0.011016741760496718
2014-11-01,0.06451180945359747,-0.02857834956189287,0.010301446584438434,0.008275085855233214,0.006670487667962854,0.01850573023363584,0.005099800399201548,0.01333790915997568
2014-12-01,0.017262202082353628,-0.10918659180473711,0.0002432688114855086,0.009475085855233214,0.060031105656090045,-0.01308604063608097,0.007799545233390548,-0.02072394849576431
2015-01-01,-0.013027027259013613,-0.11219264095239767,0.020371494155729586,0.009175085855233214,0.04355087248186629,-0.015561740789036807,0.012399442345302436,-0.02761872632956508
2015-02-01,0.14042471537652657,0.1010589830176245,0.01204345543236518,0.008075085855233215,0.059935871684925424,0.07055714126643688,0.012198919760595617,0.05765489407916391
2015-03-01,0.09714543006979248,-0.04180734645701101,0.010127720666593731,0.010275085855233214,0.07049511413955534,0.028871757995912455,0.01320084416177525,0.015466739812185715
2015-04-01,-0.039989287950049746,0.11785453313018723,0.004430577948920877,0.009375085855233214,-0.05148958929623815,0.011240626248540627,0.007100392383862397,0.004111043840304918
2015-05-01,0.06069656542853252,-0.06979541287313662,0.01614683536812489,0.009675085855233214,0.06137053981165885,0.014260902484526989,0.007398962119481212,0.006811542023637651
2015-06-01,-0.047323820711367204,-0.025440119051794108,0.008302879512101624,0.010575085855233214,-0.03828888376927553,-0.01734970811463045,0.007901136416779586,-0.025052898165369708
2015-07-01,0.102729106684329,-0.035221398480750454,0.01764246408356529,0.011675085855233214,0.04352235933084825,0.03359131020187879,0.0061989750347415384,0.02722357689361732
2015-08-01,0.0010268041076098022,-0.11092236778434572,-0.004853185817237149,0.010975085855233215,0.06446889525709709,-0.020045507595864546,0.002199621406881569,-0.02219630553393992
2015-09-01,0.049535234985631726,-0.062452358114301276,0.007728056375595926,0.010975085855233215,0.09578543445588994,0.010799347438623791,0.005399560581137219,0.005370786967885177
2015-10-01,0.046775225967478296,0.06394782463578208,0.02472176727673525,0.010975085855233215,0.0001816359078843366,0.03726867571624988,0.008198859527884794,0.028833415068509227
2015-11-01,-0.010705739886914367,-0.07628381080847257,0.0052849890453712245,0.010475085855233214,-0.06547486002522418,-0.019104477218119885,0.01009997843824828,-0.028912440629414005
2015-12-01,-0.004014893603703329,-0.03791898188680842,0.021035165108205023,0.011475085855233214,0.0042925222515306505,0.0004141819901475188,0.009599029311642804,-0.00909751996072894
2016-01-01,-0.027764041666022088,-0.0959065488898454,0.02954238216111138,0.010375085855233215,0.05604158193578912,-0.01237273602378004,0.012699274676898353,-0.024757607048427777
2016-02-01,-0.02309593310102076,0.08143382828252954,0.0152158032459766,0.009875085855233215,0.07533492472107772,0.01970480755340587,0.008999545077941207,0.01060977928849094
2016-03-01,-0.039150286782477894,0.20495066305201015,0.007416639619581389,0.011475085855233214,-0.0726687246083706,0.029152020485834346,0.004299548264280695,0.024746075276550705
2016-04-01,-0.016471062609142995,0.12360688875510362,0.01523283468847536,0.010375085855233215,-0.03318987376712501,0.024732453448073382,0.00610073477744133,0.01851874074493498
2016-05-01,0.04278791454393205,-0.1187455786583208,0.007819316496975981,0.010975085855233215,0.05728761991685971,-0.004371879481089507,0.007799010573285248,-0.012076703714415604
2016-06-01,-0.11315831194746373,0.07644043119715405,0.009214777398258267,0.011475085855233214,-0.09704506285053038,-0.01925199523526986,0.0034992930829071955,-0.022671952511577276
2016-07-01,0.052258210369008795,0.12678961953456103,0.011901983282518236,0.010975085855233215,0.056865695836173735,0.04918821941519249,0.005200795465929442,0.04375983798229499
2016-08-01,0.003053023959794343,0.01819024727524421,0.010771593393850365,0.011975085855233214,0.0021723994591635876,0.009569968266247132,0.004399924512138442,0.005147395602025595
2016-09-01,0.007392663502739705,-0.002977820280491872,0.013927797062192271,0.010975085855233215,-0.008371767754351556,0.007323519724644529,0.0008001283583223273,0.006518175988869057
2016-10-01,-0.03652154343962488,0.14813314842579128,0.004426896439285066,0.010375085855233215,-0.06483954384644097,0.017717702329424434,0.0026009749964666096,0.015077511103568364
2016-11-01,0.07552451994845577,-0.022339013120267315,0.0038078711141171784,0.010275085855233214,0.04287402455053191,0.022370157326418394,0.0018010208590197863,0.020532157623238456
2016-12-01,-0.01931543199349739,-0.009394400755356691,0.013780269198011785,0.011075085855233214,-0.1037679822140487,-0.006796046887856615,0.0029991053089204467,-0.009765863344175396
2017-01-01,-0.015066182988073162,0.08549001158841762,0.011397533849835328,0.010675085855233215,-0.011989606244922513,0.017071434941711247,0.0038004899805266223,0.013220699823967896
2017-02-01,0.018962064639786114,0.06948382563654754,0.014754637399703618,0.008475085855233214,0.02558892276974878,0.02719043991037589,0.0033000615371778785,0.023811797974571114
2017-03-01,0.03432906502277233,-0.0190281374253658,0.013742813593989212,0.010375085855233215,0.019340579033550798,0.013476000703793426,0.00249913195707796,0.010949504490129991
2017-04-01,0.024776638045235444,0.008960415012645884,0.006931766721318233,0.007775085855233215,0.03851800212730394,0.01431243550375396,0.0013999240930047119,0.012894460145325581
2017-05-01,0.03588225893037267,-0.05755597525847189,0.0006763683236443718,0.009175085855233214,-0.0031171554804604318,-0.0001730735243861919,0.003100380247036405,-0.0032633361883648293
2017-06-01,0.023624322748174276,-0.01251876513093253,0.005079626845465146,0.007975085855233214,0.03087403482255824,0.008557850570341407,-0.002300032415178399,0.010882914040584835
2017-07-01,-0.02821843784318223,0.04767125265725114,0.028297359159734636,0.007875085855233215,-0.07141243390746577,0.009210795439777786,0.0024005281161854075,0.006793958235826958
2017-08-01,0.00882242491579266,0.06918297959789,0.012379627389924375,0.007875085855233215,0.042147265820963176,0.023936291934095365,0.0018993077848910023,0.021995208478510664
2017-09-01,0.025703075073279402,0.0608142084066674,0.009899787461251863,0.006275085855233215,0.03049114951093057,0.02567199095612624,0.0015989878571709415,0.02403457210999904
2017-10-01,0.05564720020049685,0.0024838567327152283,0.004672854528461334,0.006275085855233215,0.007142929672974363,0.019730973994487012,0.004200928647988045,0.015465077658719073
2017-11-01,0.014402526134378979,-0.06708863532983289,0.0008609101342786918,0.0055750858552332146,-0.003588462308417917,-0.008653273994600644,0.0028005121638925434,-0.011421799270702082
